[locus_tag=SynWH8103_00150],[protein_id=CRY90903.1],[gene=None],[protein=putative tDP-4-oxo-6-deoxy-D-glucose transaminase]
[locus_tag=SynWH8103_00151],[protein_id=CRY90904.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00152],[protein_id=CRY90905.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00153],[protein_id=CRY90906.1],[gene=None],[protein=methyltransferase domain protein]
[locus_tag=SynWH8103_00155],[protein_id=CRY90908.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00156],[protein_id=CRY90909.1],[gene=None],[protein=putative membrane protein]
[locus_tag=SynWH8103_00163],[protein_id=None],[gene=corA],[protein=None]
[locus_tag=SynWH8103_00173],[protein_id=CRY90924.1],[gene=ackA],[protein=acetate kinase]
[locus_tag=SynWH8103_00176],[protein_id=CRY90926.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00177],[protein_id=CRY90928.1],[gene=None],[protein=putative membrane protein]
[locus_tag=SynWH8103_00180],[protein_id=CRY90931.1],[gene=glcE],[protein=glycolate oxidase subunit GlcE]
[locus_tag=SynWH8103_00182],[protein_id=CRY90932.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00183],[protein_id=CRY90933.1],[gene=glcF],[protein=glycolate oxidase iron-sulfur subunit]
[locus_tag=SynWH8103_00184],[protein_id=CRY90934.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00185],[protein_id=CRY90935.1],[gene=PsiP1],[protein=phosphate inducible potein 1]
[locus_tag=SynWH8103_00187],[protein_id=CRY90938.1],[gene=None],[protein=ydjC-like family protein]
[locus_tag=SynWH8103_00189],[protein_id=CRY90939.1],[gene=mtnN],[protein=MTA/SAH nucleosidase]
[locus_tag=SynWH8103_00190],[protein_id=CRY90940.1],[gene=None],[protein=Conserved hypothetical gene]
[locus_tag=SynWH8103_00192],[protein_id=CRY90942.1],[gene=None],"[protein=conserved hypothetical protein distantly relatedto alpha-glycosyltransferases, family 4]"
[locus_tag=SynWH8103_00194],[protein_id=CRY90944.1],[gene=None],"[protein=conserved hypothetical protein distantly relatedto glycosyltransferases, family 4]"
[locus_tag=SynWH8103_00195],[protein_id=CRY90945.1],[gene=None],[protein=glycosyl transferase 2 family protein]
[locus_tag=SynWH8103_00196],[protein_id=CRY90946.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00197],[protein_id=CRY90947.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00199],[protein_id=CRY90949.1],[gene=None],[protein=glycosyl transferase 2 family protein]
[locus_tag=SynWH8103_00200],[protein_id=CRY90950.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00201],[protein_id=CRY90951.1],[gene=kdsA],[protein=3-deoxy-8-phosphooctulonate synthase]
[locus_tag=SynWH8103_00203],[protein_id=CRY90953.1],[gene=None],[protein=sulfotransferase family protein]
[locus_tag=SynWH8103_00204],[protein_id=CRY90954.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00205],[protein_id=CRY90955.1],[gene=kdsB],[protein=3-deoxy-D-manno-octulosonate cytidylyltransferase]
[locus_tag=SynWH8103_00206],[protein_id=CRY90956.1],[gene=None],[protein=sulfotransferase domain protein]
[locus_tag=SynWH8103_00207],[protein_id=CRY90957.1],[gene=None],"[protein=phosphatase, YrbI family]"
[locus_tag=SynWH8103_00208],[protein_id=CRY90958.1],[gene=None],"[protein=sugar isomerase, KpsF/GutQ family protein]"
[locus_tag=SynWH8103_00210],[protein_id=CRY90960.1],[gene=None],[protein=uncharacterized conserved membrane protein]
[locus_tag=SynWH8103_00211],[protein_id=CRY90961.1],[gene=None],[protein=putative lipoprotein]
[locus_tag=SynWH8103_00235],[protein_id=CRY90985.1],[gene=None],[protein=PIN domain protein]
[locus_tag=SynWH8103_00236],[protein_id=CRY90986.1],[gene=None],"[protein=ribbon-helix-helix, copG family protein]"
[locus_tag=SynWH8103_00243],[protein_id=CRY90992.1],[gene=None],[protein=uncharacterized conserved secreted protein]
[locus_tag=SynWH8103_00242],[protein_id=CRY90993.1],[gene=None],[protein=Uncharacterized DNA photolyase domain-containingprotein]
[locus_tag=SynWH8103_00249],[protein_id=CRY90998.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00248],[protein_id=CRY90999.1],[gene=None],"[protein=putative glycine betaine transporter, BCCT family]"
[locus_tag=SynWH8103_00250],[protein_id=CRY91000.1],[gene=None],[protein=FAD binding domain protein]
[locus_tag=SynWH8103_00251],[protein_id=CRY91001.1],[gene=None],[protein=glutamate/Leucine/Phenylalanine/Valine dehydrogenase family protein]
[locus_tag=SynWH8103_00252],[protein_id=CRY91002.1],[gene=None],[protein=S-adenosyl-L-methionine-dependent methyltransferases superfamily]
[locus_tag=SynWH8103_00258],[protein_id=CRY91008.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00262],[protein_id=CRY91011.1],[gene=None],[protein=glycosyl hydrolases 15 family protein]
[locus_tag=SynWH8103_00263],[protein_id=CRY91012.1],[gene=None],"[protein=beta-glycosyltransferase, family 26]"
[locus_tag=SynWH8103_00268],[protein_id=CRY91017.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00272],[protein_id=CRY91021.1],[gene=None],[protein=Uncharacterized conserved membrane protein]
[locus_tag=SynWH8103_00273],[protein_id=CRY91022.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00280],[protein_id=CRY91029.1],[gene=None],[protein=Uncharacterized conserved membrane protein]
[locus_tag=SynWH8103_00281],[protein_id=CRY91030.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00292],[protein_id=CRY91039.1],[gene=None],"[protein=alpha-mannosidases, glycoside hydrolase family 38]"
[locus_tag=SynWH8103_00300],[protein_id=CRY91048.1],[gene=rph],[protein=ribonuclease PH]
[locus_tag=SynWH8103_00302],[protein_id=CRY91051.1],[gene=thyx],[protein=Thymidylate synthase]
[locus_tag=SynWH8103_00305],[protein_id=CRY91053.1],[gene=None],[protein=lytic murein transglycosylase]
[locus_tag=SynWH8103_00306],[protein_id=CRY91055.1],[gene=None],[protein=possible N-acetylglucosamine kinase]
[locus_tag=SynWH8103_00308],[protein_id=CRY91056.1],[gene=ictB],"[protein=possible bicarbonate transporter, ICT family]"
[locus_tag=SynWH8103_00310],[protein_id=CRY91058.1],[gene=None],[protein=FIST N domain protein]
[locus_tag=SynWH8103_00313],[protein_id=CRY91060.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00320],[protein_id=CRY91067.1],[gene=None],[protein=conserved hypothetical integral membrane family rotein]
[locus_tag=SynWH8103_00323],[protein_id=CRY91070.1],[gene=None],[protein=pyridine nucleotide-disulfide oxidoreductase family protein]
[locus_tag=SynWH8103_00326],[protein_id=CRY91073.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00328],[protein_id=CRY91074.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00329],[protein_id=CRY91076.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00331],[protein_id=CRY91078.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00338],[protein_id=CRY91084.1],[gene=None],[protein=aspartyl/Asparaginyl beta-hydroxylase family protein]
[locus_tag=SynWH8103_00339],[protein_id=CRY91085.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00340],[protein_id=CRY91086.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00341],[protein_id=CRY91087.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00342],[protein_id=CRY91088.1],[gene=None],[protein=phospholipase D family protein]
[locus_tag=SynWH8103_00348],[protein_id=CRY91094.1],[gene=sufR],[protein=Iron-sulfur cluster biosynthesis transcriptionalregulator SufR]
[locus_tag=SynWH8103_00349],[protein_id=CRY91095.1],[gene=ftrC],"[protein=Ferredoxin-thioredoxin reductase, catalytic subunit]"
[locus_tag=SynWH8103_00355],[protein_id=CRY91101.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00357],[protein_id=CRY91103.1],[gene=None],[protein=putative membrane protein]
[locus_tag=SynWH8103_00358],[protein_id=CRY91104.1],[gene=None],[protein=uncharacterized conserved secreted protein]
[locus_tag=SynWH8103_00360],[protein_id=CRY91105.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00359],[protein_id=CRY91106.1],[gene=None],[protein=putative ATP-dependent protease]
[locus_tag=SynWH8103_00364],[protein_id=CRY91110.1],[gene=None],[protein=uncharacterized conserved secreted protein]
[locus_tag=SynWH8103_00365],[protein_id=CRY91111.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00367],[protein_id=CRY91113.1],[gene=psbX],[protein=Photosystem II PsbX protein]
[locus_tag=SynWH8103_00373],[protein_id=CRY91118.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00377],[protein_id=CRY91122.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00381],[protein_id=CRY91126.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00382],[protein_id=CRY91127.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00383],[protein_id=CRY91128.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00384],[protein_id=CRY91129.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00385],[protein_id=CRY91130.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00386],[protein_id=CRY91131.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00388],[protein_id=CRY91133.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00390],[protein_id=CRY91135.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00392],[protein_id=CRY91137.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00393],[protein_id=CRY91138.1],[gene=None],[protein=virulence-associated E family protein]
[locus_tag=SynWH8103_00394],[protein_id=CRY91139.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00395],[protein_id=CRY91140.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00396],[protein_id=CRY91141.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00397],[protein_id=CRY91142.1],[gene=None],[protein=weak similarity to phage integrase family]
[locus_tag=SynWH8103_00398],[protein_id=CRY91143.1],[gene=None],[protein=phage integrase family protein]
[locus_tag=SynWH8103_00399],[protein_id=CRY91144.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00400],[protein_id=CRY91145.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00401],[protein_id=CRY91146.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00402],[protein_id=CRY91147.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00403],[protein_id=CRY91148.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00406],[protein_id=CRY91151.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00407],[protein_id=CRY91152.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00409],[protein_id=CRY91154.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00410],[protein_id=CRY91155.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00411],[protein_id=CRY91156.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00412],[protein_id=CRY91157.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00413],[protein_id=CRY91158.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00414],[protein_id=CRY91159.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00415],[protein_id=CRY91161.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00418],[protein_id=CRY91163.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00419],[protein_id=CRY91164.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00420],[protein_id=CRY91165.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00421],[protein_id=CRY91166.1],[gene=None],[protein=putative membrane protein]
[locus_tag=SynWH8103_00422],[protein_id=CRY91167.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00423],[protein_id=CRY91168.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00424],[protein_id=CRY91169.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00425],[protein_id=CRY91170.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00426],[protein_id=CRY91171.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00427],[protein_id=CRY91172.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00428],[protein_id=CRY91173.1],[gene=None],[protein=putative membrane protein]
[locus_tag=SynWH8103_00429],[protein_id=CRY91174.1],[gene=None],[protein=putative lipoprotein]
[locus_tag=SynWH8103_00430],[protein_id=CRY91175.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00431],[protein_id=CRY91176.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00432],[protein_id=CRY91177.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00433],[protein_id=CRY91178.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00434],[protein_id=CRY91179.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00435],[protein_id=CRY91180.1],[gene=None],[protein=tetratricopeptide repeat family protein]
[locus_tag=SynWH8103_00436],[protein_id=CRY91181.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00437],[protein_id=CRY91182.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00438],[protein_id=CRY91183.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00439],[protein_id=CRY91184.1],[gene=None],[protein=sulfotransferase domain protein]
[locus_tag=SynWH8103_00440],[protein_id=CRY91185.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00441],[protein_id=CRY91186.1],[gene=None],[protein=xylose isomerase-like TIM barrel family protein]
[locus_tag=SynWH8103_00442],[protein_id=CRY91187.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00443],[protein_id=CRY91188.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00444],[protein_id=CRY91189.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00445],[protein_id=CRY91190.1],[gene=neuA],[protein=Acylneuraminate cytidylyltransferase fused to a redicted phosphatase domain]
[locus_tag=SynWH8103_00446],[protein_id=CRY91191.1],[gene=None],[protein=capsule polysaccharide biosynthesis family protein]
[locus_tag=SynWH8103_00448],[protein_id=CRY91192.1],[gene=kpsS],[protein=capsule polysaccharide modification domain protein]
[locus_tag=SynWH8103_00449],[protein_id=CRY91194.1],[gene=None],[protein=phosphopantetheine attachment site family protein]
[locus_tag=SynWH8103_00450],[protein_id=CRY91195.1],[gene=None],[protein=acetyltransferase domain protein]
[locus_tag=SynWH8103_00451],[protein_id=CRY91196.1],[gene=None],[protein=polysaccharide biosynthesis/export family protein]
[locus_tag=SynWH8103_00453],[protein_id=CRY91198.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00454],[protein_id=CRY91199.1],[gene=None],[protein=glycosyl transferases group 1 family protein]
[locus_tag=SynWH8103_00456],[protein_id=CRY91200.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00457],[protein_id=CRY91202.1],[gene=None],[protein=putative membrane protein]
[locus_tag=SynWH8103_00460],[protein_id=CRY91205.1],[gene=None],[protein=glycosyl transferase 2 family protein]
[locus_tag=SynWH8103_00462],[protein_id=CRY91206.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00461],[protein_id=CRY91207.1],[gene=None],[protein=rhamnan synthesis F family protein]
[locus_tag=SynWH8103_00463],[protein_id=CRY91208.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00464],[protein_id=CRY91209.1],[gene=None],[protein=glycosyl transferases group 1 family protein]
[locus_tag=SynWH8103_00465],[protein_id=CRY91210.1],[gene=None],[protein=radical SAM superfamily protein]
[locus_tag=SynWH8103_00466],[protein_id=CRY91211.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00467],[protein_id=CRY91212.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00468],[protein_id=CRY91213.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00469],[protein_id=CRY91214.1],[gene=None],[protein=Uncharacterized protein involved in exopolysaccharide biosynthesis]
[locus_tag=SynWH8103_00470],[protein_id=CRY91215.1],[gene=None],[protein=polysaccharide biosynthesis/export family protein]
[locus_tag=SynWH8103_00471],[protein_id=CRY91216.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00472],[protein_id=CRY91217.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00473],[protein_id=CRY91218.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00474],[protein_id=CRY91219.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00475],[protein_id=CRY91220.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00476],[protein_id=CRY91221.1],[gene=None],"[protein=ribbon-helix-helix, copG family protein]"
[locus_tag=SynWH8103_00477],[protein_id=CRY91222.1],[gene=None],"[protein=toxin-antitoxin system toxin component, PIN family]"
[locus_tag=SynWH8103_00479],[protein_id=CRY91223.1],[gene=None],"[protein=antitoxin Phd_YefM, type II toxin-antitoxin system family protein]"
[locus_tag=SynWH8103_00478],[protein_id=CRY91224.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00480],[protein_id=CRY91225.1],[gene=None],"[protein=putative pilT protein, N-terminal]"
[locus_tag=SynWH8103_00481],[protein_id=CRY91226.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00482],[protein_id=CRY91227.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00483],[protein_id=CRY91228.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00485],[protein_id=CRY91230.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00486],[protein_id=CRY91231.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00487],[protein_id=CRY91232.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00488],[protein_id=CRY91233.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00489],[protein_id=CRY91234.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00490],[protein_id=CRY91235.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00491],[protein_id=CRY91236.1],[gene=None],[protein=neuB family protein]
[locus_tag=SynWH8103_00492],[protein_id=CRY91237.1],[gene=neuC],[protein=UDP-N-acetylglucosamine 2-epimerase]
[locus_tag=SynWH8103_00493],[protein_id=CRY91238.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00496],[protein_id=CRY91241.1],[gene=None],[protein=N-acetyl sugar amidotransferase family protein]
[locus_tag=SynWH8103_00497],[protein_id=CRY91242.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00500],[protein_id=CRY91245.1],[gene=GER1],[protein=GDP-L-fucose synthase 1]
[locus_tag=SynWH8103_00501],[protein_id=CRY91246.1],[gene=wlbB],[protein=lipopolysaccharides biosynthesis acetyltransferase]
[locus_tag=SynWH8103_00509],[protein_id=CRY91254.1],[gene=None],"[protein=methyltransferase, FkbM family domain protein]"
[locus_tag=SynWH8103_00511],[protein_id=CRY91256.1],[gene=None],"[protein=HAD hydrolase, IA, variant 1 family protein]"
[locus_tag=SynWH8103_00512],[protein_id=CRY91257.1],[gene=None],[protein=integrase]
[locus_tag=SynWH8103_00513],[protein_id=CRY91258.1],[gene=None],[protein=radical SAM superfamily protein]
[locus_tag=SynWH8103_00514],[protein_id=CRY91259.1],[gene=None],[protein=hpcH/HpaI aldolase/citrate lyase family protein]
[locus_tag=SynWH8103_00516],[protein_id=CRY91261.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00517],[protein_id=CRY91262.1],[gene=None],[protein=glycosyl transferase 2 family protein]
[locus_tag=SynWH8103_00518],[protein_id=CRY91263.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00520],[protein_id=CRY91265.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00521],[protein_id=CRY91266.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00522],[protein_id=CRY91267.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00523],[protein_id=CRY91268.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00524],[protein_id=CRY91269.1],[gene=None],[protein=putative membrane protein]
[locus_tag=SynWH8103_00525],[protein_id=CRY91270.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00528],[protein_id=CRY91273.1],[gene=None],[protein=exsB family protein]
[locus_tag=SynWH8103_00529],[protein_id=CRY91274.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00531],[protein_id=CRY91276.1],[gene=None],[protein=putative membrane protein]
[locus_tag=SynWH8103_00532],[protein_id=CRY91277.1],[gene=None],[protein=glycosyl transferases group 1 family protein]
[locus_tag=SynWH8103_00533],[protein_id=CRY91278.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00534],[protein_id=CRY91279.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00537],[protein_id=CRY91282.1],[gene=None],[protein=conserved hypothetical protein]
[locus_tag=SynWH8103_00538],[protein_id=CRY91283.1],[gene=None],[protein=PIN domain protein]
[locus_tag=SynWH8103_00539],[protein_id=CRY91284.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00542],[protein_id=CRY91287.1],[gene=None],[protein=hypothetical protein]
[locus_tag=SynWH8103_00545],[protein_id=CRY91290.1],[gene=None],[protein=hypothetical protein]
